HomeMicrotypeID,TimePeriodID,PopulationGroupID,TripPurposeID,OriginMicrotypeID,DestinationMicrotypeID,Portion
B_2,18,HighIncVeh,leisure,B_2,A_3,0.0120992778697212
B_2,17,HighIncVeh,work,B_5,B_4,0.00762829085705444
B_2,7,HighIncVeh,work,B_4,B_2,0.00421471088091995
B_2,16,HighIncVeh,work,B_5,B_5,0.0122977445905462
B_2,13,HighIncVeh,other,B_1,B_2,0.00424616301602284
B_2,13,HighIncVeh,home,B_4,B_2,0.00634181878600963
B_2,17,HighIncVeh,other,B_2,B_4,0.0181705792118279
B_2,5,HighIncVehSenior,leisure,B_2,B_1,0.0444728698451294
B_2,8,LowIncNoVeh,school,B_2,B_2,1
B_2,18,HighIncVeh,work,B_2,B_2,0.159167489580451
B_2,16,HighIncVeh,home,A_2,B_2,0.0107524366085429
B_2,10,HighIncVeh,leisure,A_3,A_3,0.00208809040585501
B_2,12,LowIncNoVeh,leisure,B_2,B_2,0.228709210028122
B_2,7,HighIncVehSenior,leisure,B_1,B_2,0.00339358579954433
B_2,20,LowIncVeh,leisure,B_1,B_2,0.0296884898852769
B_2,15,LowIncVehSenior,home,B_5,B_2,0.0316264244271186
B_2,15,LowIncVeh,work,B_1,B_1,0.00546006187723119
B_2,8,HighIncVeh,leisure,A_3,A_3,0.00126781279515363
B_2,7,HighIncVeh,leisure,B_2,A_3,0.0340124932917374
B_2,15,HighIncVeh,home,A_3,B_2,0.00486119067308541
B_2,11,HighIncVeh,leisure,A_3,A_3,0.00667211662717899
B_2,15,LowIncVehSenior,leisure,B_5,B_5,0.0106063402474756
B_2,11,LowIncVeh,work,B_1,B_1,0.0304565698026996
B_2,18,LowIncVehSenior,leisure,B_2,B_3,0.0692962852667135
B_2,12,HighIncVeh,leisure,A_3,A_3,0.00508528064436661
B_2,13,LowIncVehSenior,leisure,B_2,B_1,0.00818604160140718
B_2,13,LowIncVehSenior,leisure,B_1,B_2,0.00677202330836264
B_1,12,LowIncVeh,work,A_1,A_3,0.0156564208815532
B_1,17,LowIncVeh,home,A_3,B_1,0.00197142842119809
B_1,13,LowIncVehSenior,home,B_2,B_1,0.216009745842225
B_1,7,LowIncVeh,work,B_1,A_3,0.0080662466673318
B_1,11,LowIncVeh,leisure,A_3,A_1,0.00350133218460614
B_1,14,HighIncVeh,school,B_4,B_1,0.0759777160847802
B_1,16,LowIncVeh,work,B_4,B_2,0.0814563072956381
B_1,17,LowIncVeh,leisure,B_1,B_4,0.00640056276191529
B_1,14,HighIncVeh,other,B_1,B_4,0.0413964591812774
B_1,15,LowIncVeh,leisure,B_2,B_4,0.00422196893684634
B_1,17,LowIncVeh,leisure,B_1,B_2,0.0745199642866026
B_1,13,LowIncVehSenior,leisure,B_2,B_5,0.143156455756392
B_1,17,LowIncVeh,other,B_2,B_1,0.0257462822852228
B_1,9,HighIncVeh,school,B_4,B_1,0.012840264020472
B_1,9,HighIncVeh,work,B_2,B_2,0.0504182193309717
B_1,7,LowIncVehSenior,leisure,B_1,B_2,0.560320490639089
B_1,17,HighIncVeh,home,B_4,B_1,0.00957358973481437
B_1,10,LowIncVehSenior,leisure,B_2,B_2,0.105599190910445
B_1,13,HighIncVeh,work,B_2,B_2,0.0439275090499061
B_1,14,HighIncVeh,other,B_1,B_3,0.0444569224950998
B_1,20,HighIncVehSenior,home,B_1,B_6,0.205146445718002
B_1,7,HighIncVeh,work,B_1,B_4,0.0136937142654646
B_1,12,HighIncVeh,work,B_1,B_4,0.00952678283201055
B_1,21,HighIncVeh,home,B_3,B_1,0.366618609670496
B_1,17,HighIncVehSenior,leisure,B_2,B_1,0.102976032087176
B_1,8,HighIncVeh,medical,B_1,B_4,0.0807100897163199
B_1,17,HighIncVeh,other,B_1,B_3,0.0573357953824986
B_1,21,LowIncVeh,leisure,B_1,B_2,0.500993040680332
B_1,17,LowIncVeh,leisure,B_4,B_1,0.00640056276191529
B_1,12,HighIncVeh,leisure,B_4,B_1,0.005620211234249
B_1,11,HighIncVeh,work,B_2,B_2,0.0611269908420974
B_1,13,HighIncVehSenior,leisure,B_2,B_1,0.0143507027483216
B_1,15,LowIncVehSenior,home,B_5,B_1,0.155799614829331
B_1,8,HighIncVeh,other,B_1,B_5,0.511219779265724
B_1,13,HighIncVeh,leisure,B_5,B_5,0.0811842243932703
B_1,10,LowIncVehSenior,home,B_2,B_1,0.403480691919702
B_1,8,HighIncVeh,home,B_5,B_1,0.0294614447607275
B_1,15,HighIncVeh,leisure,B_5,B_2,0.0245030512733649
B_1,8,LowIncVehSenior,home,B_4,B_1,0.0348262335776061
B_1,17,HighIncVehSenior,leisure,B_5,B_2,0.0301440612790387
B_1,7,LowIncVehSenior,work,B_1,B_4,0.288203868878028
B_1,8,LowIncVehSenior,other,B_1,B_4,0.0273652287414023
B_1,15,HighIncVeh,other,B_1,B_5,0.407598469709532
B_1,12,HighIncVehSenior,leisure,B_5,B_4,0.0235753015761045
B_1,18,LowIncVeh,home,B_4,B_1,0.00357473235229635
B_1,12,HighIncVeh,leisure,B_5,B_5,0.166681028069627
B_1,17,LowIncVehSenior,home,B_2,B_1,0.119791984102703
B_1,0,HighIncVeh,home,B_2,B_1,0.202719015716473
B_1,15,HighIncVeh,home,B_4,B_1,0.0110572153097665
B_1,16,LowIncVehSenior,leisure,B_4,B_2,0.0450200952807844
B_1,9,HighIncVehSenior,home,B_5,B_4,0.0232334759380969
B_1,6,HighIncVehSenior,leisure,B_1,B_5,0.0998921215391574
B_1,18,HighIncVehSenior,home,B_4,B_1,0.0196782614883763
B_1,13,HighIncVeh,work,B_1,B_4,0.0872784579778825
B_1,8,LowIncVeh,work,B_1,B_4,0.125717006297036
B_1,19,HighIncVeh,home,B_4,B_1,0.0104668123269562
B_1,22,HighIncVeh,leisure,B_1,B_2,1
B_1,10,HighIncVeh,home,B_5,B_1,0.0422891547104426
B_1,7,HighIncVeh,home,B_5,B_5,0.100883017781527
B_1,17,HighIncVehSenior,leisure,B_2,B_2,0.115327830646605
B_1,15,HighIncVehSenior,home,B_4,B_1,0.0391342952786552
B_1,5,HighIncVeh,home,B_1,B_5,0.55183272526922
B_1,7,HighIncVeh,other,B_5,B_5,0.0203414479325788
B_1,9,HighIncVehSenior,work,B_1,B_5,0.139388502742261
B_1,11,HighIncVeh,other,B_5,B_5,0.0502179900934238
B_1,13,HighIncVeh,home,B_5,B_5,0.0115644852261513
B_2,7,HighIncVehSenior,work,B_2,B_5,0.284272113431141
B_2,19,LowIncVeh,home,B_2,B_3,0.00158464184935156
B_4,18,LowIncVeh,leisure,B_3,B_3,0.047104432399279
B_4,14,LowIncVeh,school,B_3,B_3,1
B_4,7,LowIncVeh,other,B_4,B_3,0.0690329058721615
B_4,17,LowIncVeh,other,B_1,B_3,0.082883412255994
B_4,7,LowIncVeh,school,B_4,B_3,0.0861427606696759
B_4,8,LowIncVeh,school,B_4,B_4,0.1545281361347
B_4,22,LowIncVeh,home,B_2,B_4,0.0953692865013251
B_4,13,LowIncVeh,work,B_4,B_2,0.603586075130266
B_4,19,LowIncVeh,home,B_3,B_4,0.0262183757157816
B_4,7,LowIncVeh,work,B_3,B_1,0.0375354419478574
B_4,13,HighIncNoVeh,work,B_2,B_2,0.761461580913939
B_4,19,HighIncVeh,home,B_5,B_4,0.0308991504223269
B_4,21,HighIncVeh,home,B_1,B_4,0.0422051456754946
B_4,6,HighIncVeh,home,B_4,B_4,0.345853930864109
B_4,19,HighIncVeh,leisure,B_4,B_1,0.0482992175991943
B_4,20,HighIncVeh,home,B_4,B_4,0.0840059284555159
B_4,21,HighIncVeh,leisure,B_1,B_1,0.222872223986526
B_4,7,HighIncVeh,work,B_2,B_4,0.0249372245539145
B_4,13,HighIncVeh,work,B_1,B_4,0.0389814388662224
B_4,11,HighIncNoVehSenior,leisure,B_4,B_4,1
B_4,12,HighIncNoVeh,leisure,B_5,B_2,0.790996742144379
B_4,18,HighIncVeh,home,B_2,B_4,0.379811563873129
B_4,11,HighIncVeh,home,B_2,B_4,0.546196638040347
B_4,17,HighIncVeh,leisure,B_2,B_2,0.0655205684316939
B_4,8,HighIncVeh,work,B_2,B_2,0.0321820684083288
B_4,13,HighIncNoVehSenior,home,B_4,B_4,1
B_4,9,HighIncNoVeh,leisure,B_4,B_5,1
B_4,12,HighIncVeh,leisure,B_4,B_1,0.0445084340253534
B_4,13,LowIncVeh,leisure,B_2,B_2,0.0573369540481618
B_4,10,LowIncVeh,work,B_4,B_2,0.914883464123369
B_4,16,HighIncNoVeh,home,B_2,B_4,1
B_4,19,HighIncVeh,leisure,B_4,B_4,0.742670276317089
B_4,8,HighIncVeh,leisure,B_4,B_1,0.0301738256077888
B_5,14,HighIncVeh,home,A_3,B_5,0.00800754924610765
B_5,11,LowIncVeh,home,B_4,B_5,0.0292638092107504
B_5,16,HighIncVeh,leisure,B_5,B_4,0.0148717536270958
B_5,9,HighIncVeh,leisure,C_4,C_4,0.00112372797157715
B_5,10,HighIncVeh,home,B_4,B_5,0.0125827762881418
B_5,13,LowIncVeh,home,B_2,B_5,0.311153466361858
B_5,11,HighIncVeh,leisure,C_4,C_5,0.000543531650567524
B_5,18,HighIncVeh,school,B_1,B_1,0.017472572531192
B_5,14,HighIncVeh,medical,B_1,B_5,0.00563718058884591
B_5,13,HighIncVeh,leisure,C_2,B_3,0.000586781783574939
B_5,14,HighIncVeh,leisure,B_1,B_1,0.0145745058897756
B_5,15,HighIncVeh,leisure,B_3,B_2,0.0190504676746758
B_5,14,HighIncVeh,other,A_5,A_3,0.00205563736863266
B_5,9,HighIncVeh,medical,B_5,B_4,0.0779488728208274
B_5,11,HighIncVeh,leisure,C_4,C_4,0.000543531650567524
B_5,10,HighIncVeh,work,B_2,A_5,0.00260514098611929
B_5,13,HighIncVeh,leisure,B_2,B_1,0.000729723550508595
B_5,7,HighIncVeh,other,B_5,A_3,0.00177190767263724
B_5,10,LowIncVeh,leisure,B_2,B_4,0.0152587916486454
B_5,9,HighIncVeh,medical,B_5,B_1,0.103339751214474
B_5,10,HighIncVeh,school,B_2,B_5,0.0598514319547982
B_5,16,HighIncVeh,work,B_4,B_1,0.0053037744416933
B_5,12,HighIncVeh,home,B_4,B_5,0.00425657339392192
B_5,11,HighIncVeh,leisure,B_1,B_4,0.00508752384815908
B_5,7,HighIncVeh,leisure,B_5,B_4,0.0460167272984002
B_5,11,HighIncVeh,leisure,B_4,B_5,0.00508752384815908
B_5,12,HighIncVeh,work,A_5,B_2,0.00226054760807195
B_5,18,HighIncVeh,leisure,B_2,B_1,0.000977333788601806
B_5,13,HighIncVeh,leisure,C_5,C_2,0.000586781783574939
B_5,9,HighIncVeh,other,A_3,A_5,0.00537736635165927
B_5,7,HighIncVeh,home,B_5,B_2,0.0482227543344776
B_5,14,HighIncVeh,work,B_1,B_2,0.00426501422016733
B_5,13,HighIncVeh,medical,B_5,B_2,0.518627029380513
B_2,10,LowIncVeh,leisure,B_2,B_3,0.142088437728813
B_2,15,LowIncVeh,work,B_2,B_5,0.168162459718617
B_2,5,LowIncVeh,home,B_3,B_2,0.302991302639938
B_2,11,LowIncVeh,leisure,B_4,B_2,0.00144739294527797
B_2,10,LowIncVeh,medical,B_3,B_4,0.0289666093215967
B_2,6,HighIncVeh,other,B_2,B_4,0.0155287060763967
B_2,14,LowIncVeh,other,B_5,B_2,0.00564268069259001
B_2,15,LowIncVeh,other,B_2,B_1,0.018120924973561
B_2,8,HighIncVeh,work,B_3,B_5,0.00932968087666109
B_2,12,LowIncVeh,other,B_2,B_5,0.0105807644073102
B_2,7,LowIncVeh,work,B_1,B_2,0.0183317611156444
B_2,0,LowIncVeh,home,B_5,B_2,0.106499726271134
B_2,16,HighIncVeh,other,B_5,B_3,0.0132151302436066
B_2,6,HighIncVeh,work,B_4,B_5,0.00445305927277105
B_2,16,HighIncVehSenior,work,B_5,B_5,0.070545040482761
B_2,14,HighIncVehSenior,work,B_2,B_5,0.0187699594331606
B_2,14,HighIncVeh,leisure,B_4,B_4,0.000291049197479995
B_2,15,HighIncVeh,other,B_4,B_2,0.00699395082173313
B_2,9,HighIncVeh,work,B_2,B_4,0.0020650208793072
B_2,12,LowIncVehSenior,home,B_5,B_2,0.128256512776272
B_2,17,LowIncVehSenior,home,B_4,B_2,0.00568353095858513
B_2,13,LowIncVeh,leisure,B_2,A_3,0.00900162113123213
B_2,15,LowIncVehSenior,leisure,B_2,B_4,0.00864972985578593
B_2,12,LowIncVehSenior,leisure,B_2,B_5,0.118305611154561
B_2,16,LowIncVehSenior,home,B_5,B_2,0.0538812081654557
B_2,18,HighIncVeh,leisure,B_2,B_5,0.0880446111754663
B_2,10,LowIncVehSenior,school,B_2,B_5,0.147733598036966
B_2,18,LowIncVeh,home,A_3,B_2,0.0128011300348264
B_3,17,HighIncVehSenior,leisure,B_2,B_3,0.0172384738414445
B_3,8,HighIncVehSenior,home,B_2,B_3,0.127677756585307
B_3,16,HighIncVeh,leisure,B_3,B_4,0.00322499735493409
B_3,21,HighIncVeh,home,B_4,B_3,0.0130129525980067
B_3,6,HighIncVeh,home,B_2,B_3,0.269510276344129
B_3,16,HighIncVeh,leisure,B_1,B_4,0.0011965379415989
B_3,14,HighIncVeh,school,A_2,A_2,0.0170678653875156
B_3,16,HighIncVehSenior,leisure,B_3,B_2,0.0326544338705715
B_3,15,HighIncVehSenior,leisure,B_3,B_5,0.040908609324934
B_3,7,HighIncVeh,leisure,B_3,B_5,0.291829597968383
B_3,15,HighIncVehSenior,leisure,B_1,B_1,0.00894799750442809
B_3,13,LowIncVeh,leisure,B_3,B_2,0.037307256489312
B_3,14,LowIncVeh,leisure,B_2,B_2,0.200465217917606
B_3,18,HighIncVeh,leisure,A_2,A_2,0.000813689285290966
B_3,6,HighIncVeh,other,B_3,B_2,0.381385499529445
B_3,16,HighIncVeh,medical,B_2,B_1,0.0485758999395043
B_5,15,LowIncVeh,home,B_4,B_5,0.00388190849308689
B_5,10,HighIncVeh,work,B_2,B_5,0.00908031775164102
B_5,7,LowIncVeh,school,B_5,B_4,0.0654268014828881
B_5,14,HighIncVehSenior,leisure,B_1,B_2,0.0242296243074034
B_5,5,HighIncVeh,other,B_5,B_1,0.0344645828439459
B_5,12,HighIncVeh,work,B_5,B_4,0.0116608747672765
B_5,10,HighIncVeh,home,A_2,B_5,0.00880958214308003
B_5,9,HighIncVeh,leisure,B_4,B_2,0.00401365264281942
B_5,8,HighIncVeh,medical,B_5,A_2,0.352269192783987
B_5,15,HighIncVeh,home,A_5,B_5,0.0130658526234746
B_5,5,HighIncVeh,work,B_5,A_5,0.0386335683082161
B_5,13,HighIncVeh,leisure,A_2,A_5,0.00376139281431938
B_5,13,HighIncVeh,school,B_2,B_5,0.491095225603353
B_5,14,LowIncVeh,other,B_4,B_4,0.0108274046202636
B_5,7,LowIncVeh,home,B_4,B_5,0.0205267554751107
B_5,7,HighIncVeh,school,B_5,B_4,0.00517002874680016
B_5,10,HighIncVeh,work,A_5,A_2,0.00803534049911543
B_5,10,LowIncVehSenior,leisure,B_2,B_2,0.0963533692610307
B_5,14,HighIncVeh,other,B_4,B_4,0.0044132864776406
B_5,15,HighIncVeh,other,B_4,B_5,0.00637410106448551
B_5,16,LowIncVeh,work,B_5,B_5,0.0490429500565525
B_5,5,LowIncVeh,work,B_5,B_4,0.00659338396969733
B_5,7,LowIncVeh,other,B_5,B_4,0.106784381604734
B_5,5,HighIncVeh,work,B_1,B_1,0.0059086634734127
B_5,15,HighIncVeh,work,B_5,B_4,0.00830604754794942
B_2,10,HighIncVeh,leisure,B_3,B_4,0.0052913493220116
B_2,11,HighIncVeh,leisure,B_3,B_5,0.00326318720957633
B_2,17,HighIncVehSenior,leisure,B_4,B_2,0.00321645149225063
B_2,16,HighIncVeh,leisure,B_2,B_4,0.0101457303074205
B_2,14,HighIncVehSenior,other,B_2,B_4,0.00865203836487348
B_2,9,LowIncVehSenior,medical,B_2,B_3,0.45223440831352
B_2,12,HighIncVehSenior,other,B_2,B_2,0.121930876541199
B_2,14,HighIncVeh,leisure,B_4,B_1,0.00721235490490587
B_2,17,HighIncVeh,leisure,B_5,B_1,0.00025088776467131
B_2,17,HighIncVehSenior,leisure,B_2,B_4,0.00321645149225063
B_2,13,HighIncVeh,work,B_2,B_1,0.0497006624247842
B_2,11,LowIncVeh,medical,B_2,B_1,0.375388316228584
B_2,8,HighIncVeh,work,B_3,B_3,0.0152955738427799
B_2,9,HighIncVeh,work,B_2,B_3,0.0922229953022642
B_2,19,HighIncVeh,leisure,B_3,B_2,0.0273289578760019
B_2,18,HighIncVeh,leisure,B_3,A_3,0.0017614865370875
B_2,15,LowIncVeh,other,B_5,B_2,0.047726213231395
B_2,0,HighIncVeh,home,A_3,B_2,0.0908070562908209
B_2,14,LowIncVeh,other,B_2,B_5,0.03852223881521
B_5,15,LowIncVeh,medical,B_5,B_2,0.551642888964111
B_5,14,LowIncVeh,home,A_1,B_5,0.0175849489236982
B_5,13,LowIncVeh,leisure,B_5,B_2,0.154115504801466
B_5,14,LowIncVeh,leisure,B_3,B_2,0.0188038136005115
B_5,22,LowIncVeh,home,B_5,B_2,0.229384477341833
B_5,14,LowIncVeh,work,B_3,B_5,0.230734567991675
B_5,6,LowIncVeh,work,B_5,A_1,0.0528164914221807
B_5,22,LowIncVeh,home,B_3,B_5,0.480370070079028
B_5,14,LowIncVeh,leisure,B_2,B_2,0.0406477217633294
B_5,11,LowIncVeh,leisure,B_2,B_3,0.0248254659682808
B_5,9,LowIncVehSenior,school,B_5,B_3,0.222963221772835
B_5,20,HighIncVehSenior,home,A_2,B_5,0.0271573430682996
B_5,15,HighIncVehSenior,work,B_2,B_1,0.166551021389732
B_5,9,LowIncVehSenior,school,B_5,B_2,0.156255100521431
B_5,18,HighIncVeh,leisure,B_3,B_2,0.010713271896202
B_5,11,HighIncVehSenior,leisure,B_5,B_4,0.0108874156684704
B_5,17,HighIncVehSenior,leisure,B_2,B_5,0.0984670635555887
B_5,12,HighIncVehSenior,work,A_2,A_2,0.045329480969671
B_5,15,HighIncVeh,leisure,B_2,B_3,0.00497578314639826
B_5,4,HighIncVeh,home,B_5,B_5,0.648101831510364
B_5,15,HighIncVehSenior,work,B_1,B_2,0.166551021389732
B_5,7,LowIncVehSenior,school,B_5,B_2,0.605554993247855
B_5,12,HighIncVehSenior,leisure,B_4,B_2,0.00570584662829169
B_5,12,HighIncVehSenior,medical,B_5,B_3,0.372462943300533
B_5,10,HighIncVehSenior,work,B_5,A_2,0.0983395360670922
B_3,17,HighIncVeh,other,B_3,B_3,0.290735047903251
B_3,13,HighIncVeh,work,B_5,B_3,0.108092391070057
B_3,5,HighIncVeh,home,B_3,B_3,0.316716851114111
B_3,10,HighIncVeh,home,B_1,B_3,0.0820011767909074
B_3,7,HighIncVeh,work,B_3,B_4,0.00231653920288077
B_3,13,HighIncVeh,other,B_5,B_3,0.142050483966714
B_3,12,HighIncVeh,other,B_5,B_5,0.190937127470304
C_3,11,HighIncVeh,leisure,A_5,A_5,0.061486497946715
C_3,18,HighIncVehSenior,home,C_5,C_3,0.402477824673576
C_3,20,HighIncVeh,home,C_3,C_3,0.626279338233041
C_3,9,HighIncVehSenior,leisure,C_3,C_5,0.239687886866184
C_3,17,HighIncVeh,leisure,C_3,C_5,0.111779877853729
C_3,19,HighIncVeh,home,C_3,C_3,0.777186251620651
C_3,9,HighIncVeh,home,C_3,C_3,0.19644722299353
C_3,10,HighIncVeh,other,C_3,C_3,0.802619505706882
C_3,16,HighIncVeh,leisure,A_3,C_3,0.0305370758419463
C_3,9,HighIncVeh,other,C_3,C_3,0.86093965901248
C_3,10,HighIncVeh,leisure,C_3,A_5,0.0424306474578801
C_3,11,HighIncVehSenior,home,C_5,C_3,0.409875985110801
C_3,18,HighIncVeh,home,C_5,C_3,0.164816124183949
C_3,14,HighIncVeh,leisure,A_5,A_3,0.0633332490374366
C_3,9,HighIncVeh,leisure,C_3,C_3,0.0716878943039156
C_3,14,HighIncVeh,leisure,C_3,C_5,0.18135028834597
C_3,9,HighIncVehSenior,home,C_3,C_3,0.860649403227151
C_3,9,HighIncVehSenior,leisure,C_3,C_3,0.402936415499953
C_3,14,HighIncVeh,work,C_5,C_3,0.455919963192584
C_3,17,HighIncVeh,home,C_3,C_3,0.636232534545278
C_3,17,HighIncVehSenior,leisure,C_3,C_5,0.318802054776243
C_3,14,HighIncVeh,home,C_5,C_3,0.181330631589645
C_3,13,HighIncVeh,leisure,C_3,C_5,0.110948887537858
C_3,16,HighIncVeh,home,A_3,C_3,0.0245259949174746
C_1,12,HighIncVeh,other,C_5,C_5,0.696398408433377
C_1,12,HighIncVeh,leisure,C_1,A_1,0.652568054775544
C_1,23,HighIncVeh,leisure,A_3,A_2,1
C_1,12,HighIncVeh,home,C_5,C_1,0.591319864622717
C_5,14,HighIncVeh,work,C_5,C_3,0.249007028353623
C_5,7,HighIncVeh,work,C_5,C_3,0.122278856339472
C_5,13,HighIncVeh,medical,C_3,C_5,0.536561985407837
C_5,9,HighIncVehSenior,leisure,C_5,C_1,0.117332932491932
C_5,17,HighIncVeh,home,C_3,C_5,0.0745281923309978
C_5,11,LowIncVehSenior,medical,C_5,C_3,0.951940222264381
C_5,13,LowIncVehSenior,home,C_3,C_5,0.340945309783479
C_5,12,HighIncVehSenior,home,C_1,C_5,0.202443292476531
C_2,17,HighIncVeh,leisure,C_5,C_5,0.0215219646641568
C_5,14,HighIncVeh,leisure,C_5,C_3,0.0996868686677551
C_5,16,HighIncVehSenior,school,C_5,C_3,0.750985020133305
C_5,7,HighIncVeh,home,A_2,C_5,0.337737374473187
C_5,12,HighIncVehSenior,home,C_3,C_5,0.0841233595010377
C_5,11,HighIncVehSenior,leisure,C_3,C_3,0.0556703900545736
C_5,14,HighIncVeh,home,C_3,C_5,0.189394905965339
C_5,8,HighIncVeh,school,C_5,C_3,0.350215764886072
C_5,15,HighIncVeh,other,C_5,C_3,0.243251075116088
C_5,10,HighIncVehSenior,leisure,C_5,C_3,0.0763766794069182
C_5,18,HighIncVehSenior,home,C_3,C_5,0.0760915081707546
C_5,9,LowIncVeh,medical,C_2,C_2,0.329370239662304
C_3,15,HighIncVeh,home,C_3,C_3,0.605527244660298
C_3,18,HighIncVeh,leisure,C_3,C_3,0.54318546899382
C_3,9,HighIncVeh,leisure,C_3,C_2,0.0967713387285465
C_3,14,HighIncVeh,leisure,C_3,C_3,0.395254940468198
C_3,9,HighIncVeh,leisure,C_2,C_5,0.079907210677922
C_3,12,HighIncVeh,home,B_3,C_3,0.14424630664804
C_2,12,HighIncVeh,home,C_3,C_2,0.213220897720974
C_2,10,HighIncVeh,medical,C_2,C_4,0.135234000863762
C_2,16,HighIncVeh,home,C_3,C_2,0.199118133226641
C_2,17,HighIncNoVeh,home,C_2,C_2,1
C_2,14,HighIncVeh,other,C_5,C_5,0.0601492592244514
C_2,15,HighIncVeh,leisure,C_2,C_3,0.0716511091051971
C_2,9,HighIncVeh,other,F_5,C_2,0.0400799041342173
C_2,7,HighIncVeh,work,C_2,C_3,0.15840801156674
C_2,12,HighIncVeh,work,C_2,C_3,0.0993979516198264
C_2,8,HighIncVeh,work,F_1,F_5,0.0115362740802675
C_2,7,HighIncNoVeh,home,C_5,C_2,1
C_2,17,HighIncVeh,other,C_2,C_4,0.0335439342843622
C_2,18,HighIncNoVeh,work,C_2,C_5,1
C_2,6,HighIncVeh,work,C_2,F_1,0.0340735108204314
C_2,15,HighIncVeh,work,C_1,C_2,0.102427015760909
C_2,13,HighIncVeh,work,C_4,C_2,0.0176297864152764
C_3,20,LowIncVeh,home,C_5,C_3,0.561270248998711
C_3,18,LowIncVeh,other,C_1,C_5,0.988173549438666
C_3,8,LowIncVeh,work,C_5,C_5,0.45235904733948
C_3,16,LowIncVeh,work,C_5,C_1,0.80990420647018
C_3,6,LowIncVeh,leisure,C_3,C_5,0.984217352953899
C_3,16,LowIncVeh,home,C_5,C_3,0.468167306135091
C_3,7,LowIncVeh,home,C_3,C_5,0.863770139682756
C_2,9,HighIncVehSenior,home,C_3,C_2,0.175732359145535
C_2,12,HighIncVeh,home,A_2,C_2,0.0144666811351581
C_2,13,HighIncVeh,leisure,A_1,A_1,0.00872471033674966
C_2,12,HighIncVeh,leisure,C_2,C_3,0.0357628851042609
C_2,8,HighIncVehSenior,work,C_2,C_4,0.224078651698133
C_2,8,HighIncVeh,leisure,C_2,A_2,0.0306398440936304
C_2,12,HighIncVeh,leisure,C_3,C_2,0.0386125495432074
C_2,11,HighIncVeh,work,A_3,A_3,0.0548070475624453
C_2,13,HighIncVeh,work,A_1,A_1,0.0262988160044839
C_2,17,HighIncVehSenior,home,C_4,C_2,0.0389225994964555
C_2,8,HighIncVeh,work,A_1,A_1,0.00895763651724065
C_2,18,HighIncVeh,home,A_1,A_1,0.00889878209784769
C_2,7,HighIncVehSenior,leisure,C_2,C_3,0.17060874676371
C_2,10,LowIncNoVehSenior,leisure,C_3,C_3,0.122106542841218
C_2,11,LowIncNoVehSenior,other,C_3,C_3,1
C_2,12,LowIncNoVehSenior,home,C_3,C_2,0.652071841006597
C_2,11,LowIncNoVehSenior,leisure,C_3,C_3,0.563435383840573
C_2,12,LowIncNoVehSenior,leisure,C_3,C_3,0.484389472124875
C_2,10,LowIncNoVehSenior,leisure,C_2,C_3,0.122106542841218
C_2,8,LowIncNoVehSenior,home,C_2,C_2,1
C_2,13,LowIncVehSenior,leisure,C_2,F_3,0.0345505969485184
C_2,13,LowIncVeh,leisure,C_2,F_3,0.00889815410429319
C_2,17,LowIncVeh,leisure,F_3,F_5,0.00771308443096811
C_2,18,LowIncVehSenior,home,F_5,C_2,0.0888709327309682
C_2,17,LowIncVehSenior,leisure,F_3,F_5,0.166467333309981
C_2,18,LowIncVeh,home,F_5,C_2,0.00819045234458959
C_5,6,HighIncVeh,school,C_5,A_1,0.0523286733921553
C_5,14,LowIncVeh,work,C_5,C_3,0.742318581454924
C_5,14,LowIncVeh,home,C_3,C_5,0.501401099120219
C_5,19,LowIncVeh,leisure,C_3,C_2,0.483122645547648
C_5,18,HighIncVeh,home,A_3,C_5,0.0266747326387286
C_5,6,HighIncVeh,work,C_5,A_1,0.0210063512023046
C_5,15,LowIncVeh,leisure,C_5,C_3,0.125665173417123
C_5,9,LowIncVeh,other,C_2,C_5,0.150574266468175
C_5,15,LowIncVeh,home,C_3,C_5,0.053892940252582
C_5,16,HighIncVeh,home,C_3,C_5,0.135110099471211
C_5,23,HighIncVeh,leisure,C_2,C_5,0.496696903915533
C_5,8,LowIncVeh,work,C_5,C_3,0.49028969297164
C_2,16,HighIncVehSenior,leisure,C_3,C_3,0.130075850460145
C_2,16,HighIncVehSenior,home,C_3,C_2,0.115882057813781
C_2,15,HighIncVehSenior,leisure,C_3,C_3,0.0909159850400093
C_5,12,HighIncVehSenior,leisure,F_2,F_3,0.0620019839105462
C_5,15,HighIncVehSenior,leisure,C_3,C_5,0.0963031881322333
C_5,9,HighIncVehSenior,work,C_5,F_5,0.11059795656948
C_5,13,HighIncVehSenior,medical,F_5,C_2,0.326587389792121
C_5,13,HighIncVehSenior,leisure,F_3,C_3,0.0533092569877124
C_5,13,HighIncVehSenior,leisure,F_3,F_3,0.106618513975425
C_5,10,HighIncVehSenior,medical,C_5,F_2,0.241426615728868
C_2,15,HighIncVeh,leisure,F_5,C_6,0.0981198160766357
C_2,14,HighIncVeh,leisure,C_2,F_5,0.121594405532974
C_2,10,HighIncVeh,leisure,F_3,F_3,0.0340703414485821
C_2,6,HighIncVeh,other,C_2,C_1,0.2688090012179
C_2,10,HighIncVeh,other,F_3,C_2,0.0812682579774441
C_2,9,HighIncVeh,leisure,C_2,F_3,0.0124239273351337
C_5,17,HighIncVeh,home,F_2,C_5,0.032088248829842
