HomeMicrotypeID,TimePeriodID,PopulationGroupTypeID,TripPurposeID,OriginMicrotypeID,DestinationMicrotypeID,Portion
1,12,LowIncVehSenior,home,2,1,0.35478686410972404
1,12,HighIncVeh,work,5,2,0.0428094003910806
1,13,HighIncVehSenior,medical,1,2,0.634434953744916
1,15,HighIncVehSenior,leisure,2,2,0.0796862698461237
1,9,HighIncVehSenior,leisure,1,3,0.160733108230699
1,10,HighIncNoVeh,leisure,1,1,0.635117688678376
1,17,HighIncNoVeh,home,1,1,0.903022823147002
1,11,HighIncNoVeh,home,1,1,1.0
1,15,HighIncVeh,work,2,1,0.11316079131047
1,10,HighIncVeh,work,3,2,0.0229000295006233
1,20,LowIncVehSenior,home,2,1,0.20657833123404504
1,11,LowIncVehSenior,work,1,2,1.0
1,14,HighIncNoVehSenior,leisure,1,1,1.0
1,20,LowIncVehSenior,leisure,1,1,0.8278169072515421
1,10,LowIncNoVeh,leisure,1,2,0.10153628467907902
1,11,LowIncNoVeh,home,2,1,0.0504793570698645
1,8,HighIncVeh,leisure,3,1,0.0436196142955521
1,11,HighIncVeh,work,3,3,0.0276579226539747
1,15,HighIncVeh,work,2,3,0.0302606610809514
1,11,LowIncVeh,work,2,2,0.17772992814103397
1,8,LowIncVehSenior,work,1,1,1.0
1,0,LowIncVeh,other,4,1,1.0
1,14,LowIncVeh,work,1,4,0.0201061321220092
1,14,HighIncVeh,work,1,1,0.465618980062363
1,14,LowIncVeh,other,2,2,0.0756837662745675
1,10,LowIncVeh,home,2,2,0.00748171807570177
1,19,LowIncVeh,school,1,1,1.0
1,11,HighIncVeh,home,3,1,0.254806430619036
1,11,HighIncVeh,leisure,1,4,0.0411865083857951
1,23,LowIncVeh,home,2,1,0.0951362480247025
1,22,LowIncVeh,leisure,2,2,0.129373123968313
1,15,HighIncVeh,work,1,1,0.197838137049874
1,10,HighIncVehSenior,leisure,1,3,0.34082714309400103
1,8,HighIncVehSenior,other,1,1,0.83200861091582
1,20,HighIncVeh,work,1,1,1.0
1,19,LowIncVeh,home,2,2,0.005112263199790999
1,11,HighIncVehSenior,medical,3,1,0.171280411556735
1,13,HighIncVehSenior,home,1,1,0.837182608499797
1,7,LowIncVeh,leisure,1,1,0.46852536287217206
1,12,HighIncVeh,other,3,1,0.0895698157991859
1,18,LowIncVeh,leisure,1,3,0.0587701664961337
1,12,HighIncVeh,other,1,3,0.27570894066927
1,13,HighIncVeh,leisure,1,5,0.0058508461291934
1,14,HighIncVeh,home,5,1,0.00586550949127871
1,7,LowIncVeh,work,1,1,0.502350810282825
1,14,LowIncVeh,other,1,1,0.596575187341377
1,11,LowIncVehSenior,leisure,2,1,0.0603773627289111
1,9,LowIncVehSenior,leisure,1,2,0.141433867442142
1,1,HighIncVeh,other,1,1,1.0
1,16,HighIncVeh,other,1,1,0.391428639278092
1,7,HighIncVeh,work,1,5,0.0300675338090272
1,15,HighIncVeh,leisure,5,2,0.00870628521203746
1,5,LowIncVeh,work,1,1,0.532830034787782
1,11,LowIncNoVehSenior,leisure,1,1,1.0
1,8,HighIncVeh,work,3,1,0.0495170170937738
1,17,HighIncVeh,other,1,3,0.0568130034040834
1,7,LowIncVeh,other,2,2,0.0502824242805163
1,15,HighIncVeh,leisure,3,2,0.0369014418990775
1,17,HighIncVeh,leisure,2,1,0.0553369793969014
1,13,HighIncVehSenior,other,1,1,0.8952071362238551
1,15,HighIncVehSenior,other,1,1,0.446928323008572
1,14,HighIncVeh,work,1,3,0.118218616711112
1,12,LowIncVeh,leisure,1,6,0.0114301004365032
1,16,LowIncVeh,leisure,6,1,0.0125234275554701
