OriginMicrotypeID,DestinationMicrotypeID,DistanceBinID,From,A_1,B_1,C_1,D_1,E_1,F_1,A_2,B_2,C_2,D_2,E_2,F_2,A_3,B_3,C_3,D_3,E_3,F_3,A_4,B_4,C_4,D_4,E_4,F_4,A_5,B_5,C_5,D_5,E_5,F_5,A_6,B_6,C_6,D_6,E_6,F_6
A_1,A_5,long,A_4,0.193250226,0,0,0,0,0,0.021476272,0,0,0,0,0,0.025308671,0,0,0,0,0,0.05941663,0,0,0,0,0,0.700548202,0,0,0,0,0,0,0,0,0,0,0
A_1,A_5,long,A_5,0.030078771,0,0,0,0,0,0.089991826,0,0,0,0,0,0.115359991,0,0,0,0,0,0.166240861,0,0,0,0,0,0.597251875,0,0,0,0,0,0,0,0,0,0,0
A_1,A_5,medium,A_1,0.445558699,0,0,0,0,0,0.304706614,0,0,0,0,0,0.051917981,0,0,0,0,0,0.009379599,0,0,0,0,0,0.188437107,0,0,0,0,0,0,0,0,0,0,0
A_1,A_5,medium,A_2,0.057646079,0,0,0,0,0,0.511911853,0,0,0,0,0,0.049909998,0,0,0,0,0,0,0,0,0,0,0,0.380532069,0,0,0,0,0,0,0,0,0,0,0
A_1,A_5,medium,A_3,0.228705238,0,0,0,0,0,0.034826938,0,0,0,0,0,0.207123929,0,0,0,0,0,0.030277925,0,0,0,0,0,0.49906597,0,0,0,0,0,0,0,0,0,0,0
A_1,A_5,medium,A_4,0,0,0,0,0,0,0.146175181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853824819,0,0,0,0,0,0,0,0,0,0,0
A_1,A_5,medium,A_5,0.052032015,0,0,0,0,0,0.012473942,0,0,0,0,0,0,0,0,0,0,0,0.03759832,0,0,0,0,0,0.89629471,0,0,0,0,0,0,0,0,0,0,0
A_1,A_5,short,A_1,0.077923242,0,0,0,0,0,0.141643284,0,0,0,0,0,0.039100674,0,0,0,0,0,0,0,0,0,0,0,0.7413328,0,0,0,0,0,0,0,0,0,0,0
A_1,A_5,short,A_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A_1,A_5,short,A_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A_1,A_5,short,A_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_1,A_5,xlong,A_1,0.612495864,0,0,0,0,0,0.167979575,0,0,0,0,0,0.128168166,0,0,0,0,0,0.031626684,0,0,0,0,0,0.059715856,0,0,0,0,0,1.39E-05,0,0,0,0,0
A_1,A_5,xlong,A_2,0.191869096,0,0,0,0,0,0.531206772,0,0,0,0,0,0.125767956,0,0,0,0,0,0.051908445,0,0,0,0,0,0.098790827,0,0,0,0,0,0.000456905,0,0,0,0,0
A_1,A_5,xlong,A_3,0.126945043,0,0,0,0,0,0.191258182,0,0,0,0,0,0.494509858,0,0,0,0,0,0.044157152,0,0,0,0,0,0.142514018,0,0,0,0,0,0.000615747,0,0,0,0,0
A_1,A_5,xlong,A_4,0.084683384,0,0,0,0,0,0.365488,0,0,0,0,0,0.109176031,0,0,0,0,0,0.298015097,0,0,0,0,0,0.142637488,0,0,0,0,0,0,0,0,0,0,0
A_1,A_5,xlong,A_5,0.061667795,0,0,0,0,0,0.179803498,0,0,0,0,0,0.142352058,0,0,0,0,0,0.042668093,0,0,0,0,0,0.572479809,0,0,0,0,0,0.000671038,0,0,0,0,0
A_1,A_5,xlong,A_6,0,0,0,0,0,0,0.014574554,0,0,0,0,0,0.275778369,0,0,0,0,0,0.399768344,0,0,0,0,0,0.309878732,0,0,0,0,0,0,0,0,0,0,0
A_1,A_6,long,A_1,0.845214087,0,0,0,0,0,0.019702126,0,0,0,0,0,0.045689104,0,0,0,0,0,0,0,0,0,0,0,0.001733715,0,0,0,0,0,0.087660968,0,0,0,0,0
A_1,A_6,long,A_2,0.498658157,0,0,0,0,0,0.299514756,0,0,0,0,0,0.048155225,0,0,0,0,0,0.016709397,0,0,0,0,0,0,0,0,0,0,0,0.136962465,0,0,0,0,0
A_1,A_6,long,A_3,0.459470643,0,0,0,0,0,0.087779382,0,0,0,0,0,0.153156881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299593095,0,0,0,0,0
A_1,A_6,long,A_4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_1,A_6,long,A_5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_1,A_6,long,A_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998981003,0,0,0,0,0
A_1,A_6,medium,A_1,0.768417913,0,0,0,0,0,0.040049697,0,0,0,0,0,0.0202047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17132769,0,0,0,0,0
A_1,A_6,medium,A_2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_1,A_6,medium,A_3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_1,A_6,medium,A_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99943386,0,0,0,0,0
A_1,A_6,short,A_1,0.644176975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355823025,0,0,0,0,0
A_1,A_6,short,A_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997738035,0,0,0,0,0
A_1,A_6,xlong,A_1,0.866792425,0,0,0,0,0,0.029698074,0,0,0,0,0,0.068533884,0,0,0,0,0,0,0,0,0,0,0,0.001587146,0,0,0,0,0,0.033388471,0,0,0,0,0
A_1,A_6,xlong,A_2,0.180276378,0,0,0,0,0,0.606101175,0,0,0,0,0,0.186195855,0,0,0,0,0,0,0,0,0,0,0,0.009847626,0,0,0,0,0,0.017578967,0,0,0,0,0
A_1,A_6,xlong,A_3,0.262694903,0,0,0,0,0,0.145136385,0,0,0,0,0,0.544494857,0,0,0,0,0,0.034312958,0,0,0,0,0,0.003942276,0,0,0,0,0,0.009418621,0,0,0,0,0
A_1,A_6,xlong,A_4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
