TripPurposeID,OriginMicrotypeID,DestinationMicrotypeID,DistanceBinID,Portion
school,3,3,short,0.404334371300202
school,3,3,medium,0.159385438366425
school,3,3,xlong,0.227978791048631
social,3,3,long,0.185127576815244
social,3,3,xlong,0.0960864627469246
social,3,3,medium,0.178436490454806
social,3,3,short,0.540349469983025
work,3,3,short,0.228857399987301
work,3,3,long,0.244062807729629
work,3,3,medium,0.216805452782216
work,3,3,xlong,0.31027433950085404
home,3,4,xlong,0.430167197798439
home,3,4,long,0.348579990072117
home,3,4,medium,0.166873349216038
home,3,4,short,0.054379462913406
medical,3,4,long,0.5319513055641271
medical,3,4,xlong,0.286712153650916
medical,3,4,medium,0.173432562799468
medical,3,4,short,0.00790397798548895
other,3,4,xlong,0.241357263270073
other,3,4,medium,0.16861290386589498
other,3,4,long,0.513608622868924
other,3,4,short,0.0764212099951069
school,3,4,long,0.404304913717926
school,3,4,short,0.148777736241697
school,3,4,xlong,0.288751804488209
school,3,4,medium,0.15816554555216902
social,3,4,xlong,0.33712509173301003
social,3,4,long,0.34539275214135995
social,3,4,medium,0.23659515292240302
social,3,4,short,0.0808870032032273
work,3,4,xlong,0.435020348835553
work,3,4,medium,0.12047081305867698
work,3,4,long,0.36838412398837
work,3,4,short,0.0761247141173993
home,3,5,medium,0.243283180283267
home,3,5,xlong,0.24960196284440397
home,3,5,short,0.0621042569997154
home,3,5,long,0.445010599872614
other,3,5,short,0.547851011629177
other,3,5,xlong,0.45214898837082296
school,3,5,short,0.6090532924212071
school,3,5,xlong,0.0502275758561682
school,3,5,long,0.34071913172262497
social,3,5,xlong,0.14525014463049898
social,3,5,long,0.30380882726202696
social,3,5,medium,0.318641747023701
social,3,5,short,0.232299281083773
work,3,5,medium,0.21951751176204604
work,3,5,xlong,0.192607772490923
work,3,5,long,0.587874715747031
home,3,6,medium,0.29682399449313396
home,3,6,xlong,0.524848804549371
home,3,6,short,0.057288569980303
home,3,6,long,0.12103863097719197
other,3,6,long,0.0904622109115423
other,3,6,short,0.7592485664504441
other,3,6,xlong,0.150289222638014
school,3,6,long,1.0
social,3,6,long,0.7220828761884649
social,3,6,xlong,0.19682431756816102
social,3,6,medium,0.0616259834065464
social,3,6,short,0.0194668228368283
work,3,6,long,0.108404459898995
work,3,6,xlong,0.810150571879033
work,3,6,medium,0.0814449682219725
home,4,1,long,0.24992980592078398
home,4,1,xlong,0.5147199555266261
home,4,1,short,0.117326769257324
home,4,1,medium,0.118023469295266
medical,4,1,long,0.26138389100436804
medical,4,1,short,0.0342978747063043
medical,4,1,xlong,0.65103550468026
medical,4,1,medium,0.0532827296090676
other,4,1,long,0.0599667561829765
