TimePeriodID,PopulationGroupID,TripPurposeID,TripGenerationRatePerHour
15,LowIncVeh,leisure,0.113973553970649
15,HighIncVehSenior,home,0.142241590990742
15,LowIncVeh,home,0.14732198183707
15,LowIncVehSenior,leisure,0.146068622479655
15,LowIncVeh,work,0.0229552385831987
15,LowIncNoVehSenior,home,0.136765202055939
15,HighIncVeh,medical,0.00412603762081764
15,HighIncVehSenior,leisure,0.152590354982249
15,HighIncVehSenior,other,0.024356931885148
15,HighIncVeh,work,0.0193630348175572
15,LowIncNoVeh,home,0.134855005598303
15,HighIncNoVeh,home,0.0801860402100666
15,HighIncVeh,other,0.0366546140423841
15,LowIncNoVehSenior,leisure,0.137072762828252
15,HighIncNoVeh,leisure,0.105852135655459
15,LowIncVeh,school,0.00813267362580809
15,HighIncVeh,school,0.00586285893834
15,LowIncVehSenior,other,0.0229633812640088
15,LowIncVehSenior,medical,0.00627753301383035
15,HighIncVehSenior,medical,0.00457541916160668
15,LowIncNoVeh,leisure,0.108580190547094
15,HighIncVehSenior,school,0.00368694461978397
15,LowIncVeh,medical,0.00584716219148954
15,HighIncVehSenior,work,0.0126087472719347
15,LowIncVehSenior,school,0.00625698438448491
15,LowIncNoVeh,school,0.00887261501282751
15,LowIncVehSenior,work,0.00770625981108294
15,HighIncNoVeh,medical,0.00766294764435795
15,LowIncNoVeh,work,0.012793430838076
15,LowIncNoVeh,other,0.0138905206132147
15,LowIncNoVeh,medical,0.00477786440421319
15,HighIncNoVeh,work,0.0391274492370442
15,HighIncNoVehSenior,home,0.131549082106348
15,LowIncNoVehSenior,school,0.00291207872089661
15,HighIncNoVeh,other,0.0136030851338056
15,HighIncNoVeh,school,0.00578511544898598
15,LowIncNoVehSenior,other,0.00777316136638049
15,HighIncNoVehSenior,leisure,0.136889340784577
15,HighIncNoVehSenior,work,0.00018023536916846
15,LowIncNoVehSenior,medical,0.00720123776130437
15,HighIncNoVehSenior,school,0.00113386952916975
15,HighIncNoVehSenior,other,0.00115438698315279
15,LowIncNoVehSenior,work,0.000202868568827136
15,HighIncNoVehSenior,medical,0.00348924452181178
16,LowIncVeh,leisure,0.111574580109117
16,HighIncVehSenior,home,0.139592858726062
16,HighIncVehSenior,leisure,0.128540324850801
16,LowIncVehSenior,home,0.133539061981981
16,LowIncVehSenior,leisure,0.120625388845372
16,HighIncVeh,other,0.0368927054169073
16,HighIncVeh,leisure,0.111266397999154
16,HighIncVeh,home,0.159846969452996
16,LowIncVeh,other,0.0294896600246309
16,LowIncVeh,work,0.0210814458165754
16,LowIncVeh,home,0.140855372308303
16,HighIncVehSenior,other,0.0191793432819002
16,HighIncVehSenior,school,0.00767743462459057
16,LowIncVehSenior,school,0.00856806486078477
16,HighIncVeh,work,0.0150009288706314
16,LowIncVeh,medical,0.00246290929603296
16,HighIncVeh,medical,0.00238016115016309
16,LowIncVehSenior,other,0.0187449452494773
16,HighIncVeh,school,0.00796833616971602
16,LowIncVehSenior,medical,0.00243163311432208
16,HighIncNoVeh,home,0.0917110763424806
16,HighIncNoVeh,other,0.0144407271895408
16,LowIncNoVeh,leisure,0.0971785853243155
16,HighIncVehSenior,work,0.00875751044261604
16,LowIncVeh,school,0.00528970578907851
16,LowIncNoVeh,home,0.136826029693337
16,LowIncNoVehSenior,leisure,0.0855217849840773
16,LowIncNoVehSenior,home,0.102961901169447
16,HighIncNoVeh,leisure,0.0919448269714863
16,HighIncNoVehSenior,work,0.0192200638381141
16,HighIncNoVeh,work,0.016472783316419
16,HighIncNoVehSenior,home,0.176702292530795
16,LowIncNoVeh,work,0.00934397883484134
16,LowIncVehSenior,work,0.00368423834668943
16,HighIncVehSenior,medical,0.00160191414136713
16,LowIncNoVeh,other,0.0205471575876359
16,HighIncNoVehSenior,leisure,0.0888471936719445
16,LowIncNoVehSenior,medical,0.00127367914717841
16,LowIncNoVeh,school,0.00355537547833056
16,LowIncNoVehSenior,other,0.00619529981067538
16,HighIncNoVeh,medical,0.00641997532670183
16,LowIncNoVeh,medical,0.00152635730116409
16,HighIncNoVehSenior,other,0.00696104184284294
16,HighIncNoVeh,school,0.0060235952100133
16,LowIncNoVehSenior,school,0.00517879978372834
16,HighIncNoVehSenior,medical,0.00608462076187078
17,LowIncVeh,other,0.0265966624278409
17,HighIncVeh,leisure,0.127736711013443
17,HighIncVeh,home,0.180097015545727
17,LowIncVehSenior,other,0.0124764445457455
17,HighIncVeh,school,0.0104453906678382
17,LowIncVeh,home,0.145931872434573
17,LowIncVehSenior,home,0.103473580542916
17,HighIncVeh,other,0.0327463247008072
17,LowIncVehSenior,leisure,0.0931532261545701
17,HighIncVehSenior,leisure,0.110457379414393
17,HighIncVehSenior,home,0.118800655774144
17,LowIncVeh,leisure,0.108362694108155
17,HighIncVeh,work,0.00932572120586095
17,LowIncNoVeh,home,0.113384208207041
17,HighIncNoVeh,home,0.188152485786205
17,HighIncVehSenior,other,0.0172198800291571
17,HighIncVeh,medical,0.00133456079627313
17,LowIncNoVeh,leisure,0.0878796621812285
17,HighIncVehSenior,school,0.0120997496067427
17,LowIncVeh,work,0.0126280250791159
17,HighIncVehSenior,work,0.00474048722084909
17,LowIncVehSenior,school,0.0138636983162784
17,LowIncNoVeh,work,0.00698936052717248
17,HighIncVehSenior,medical,0.000727084414681061
17,LowIncNoVehSenior,home,0.0714174098047779
17,HighIncNoVeh,work,0.0139384371341274
17,LowIncVeh,school,0.0102880599990352
17,LowIncVeh,medical,0.00132517857407798
17,HighIncNoVeh,leisure,0.189597339732128
17,HighIncNoVeh,school,0.0184483742723401
17,HighIncNoVeh,other,0.025412656458278
17,HighIncNoVehSenior,leisure,0.129896194156843
17,LowIncNoVehSenior,leisure,0.0869051395366711
17,LowIncVehSenior,work,0.0027621692074965
17,LowIncNoVeh,school,0.0030043781531603
17,LowIncNoVeh,other,0.00753294510766603
17,LowIncNoVeh,medical,0.000901866847704105
17,LowIncVehSenior,medical,0.000825810181182968
17,HighIncNoVeh,medical,0.00370045049864126
17,HighIncNoVehSenior,school,0.0376209834475455
17,HighIncNoVehSenior,home,0.0784915334637029
17,LowIncNoVehSenior,school,0.00536763585097395
17,HighIncNoVehSenior,other,0.0141511507214596
17,LowIncNoVehSenior,other,0.00297627065402838
17,LowIncNoVehSenior,medical,0.000850171482462915
17,HighIncNoVehSenior,work,0.0140955577858266
17,LowIncNoVehSenior,work,9.1443926231004e-05
18,HighIncVeh,leisure,0.11195714819366
18,HighIncVeh,work,0.00663237362683494
18,LowIncVeh,home,0.119924161012795
18,HighIncVeh,home,0.12592147819773
18,HighIncVehSenior,leisure,0.0964538156128797
18,HighIncVehSenior,home,0.0980791784122339
18,LowIncVeh,leisure,0.0963185521846061
18,LowIncVeh,other,0.0177970110069193
18,LowIncVeh,school,0.0166765108341113
18,LowIncVehSenior,other,0.012542453159888
18,HighIncVeh,other,0.0170134150892774
18,LowIncVehSenior,leisure,0.0668508326419222
18,LowIncNoVehSenior,leisure,0.0460667396356739
18,HighIncVehSenior,school,0.0118010022196093
18,LowIncVehSenior,home,0.089968363394697
18,LowIncNoVeh,home,0.0891772876887613
18,LowIncVehSenior,school,0.0164917753297361
18,LowIncNoVeh,leisure,0.0769854072791999
18,HighIncVeh,school,0.0125255537599267
18,LowIncVehSenior,medical,0.000436261420283609
18,LowIncNoVehSenior,home,0.0907611559518545
18,HighIncNoVeh,leisure,0.173452176669004
18,HighIncNoVeh,home,0.161818204937421
18,LowIncVehSenior,work,0.00187328328380088
18,LowIncVeh,work,0.00813197552775401
18,HighIncVehSenior,medical,0.000584294463113534
18,LowIncNoVeh,other,0.00582440901046851
18,HighIncVehSenior,work,0.0022589780726179
18,HighIncVehSenior,other,0.00901593911402175
18,LowIncNoVeh,medical,0.000954334968899394
18,LowIncNoVeh,school,0.00557850108259539
18,HighIncNoVehSenior,leisure,0.0397852956172672
18,HighIncVeh,medical,0.000916123812051326
18,LowIncNoVeh,work,0.00792759053598314
18,LowIncVeh,medical,0.000753933279179537
18,HighIncNoVehSenior,home,0.0528445025100042
18,LowIncNoVehSenior,other,0.00546236367509282
18,HighIncNoVeh,work,0.0132109617637631
18,HighIncNoVeh,other,0.00330120452961628
18,LowIncNoVehSenior,school,0.00773383156066437
18,LowIncNoVehSenior,medical,0.000154430213609547
18,HighIncNoVeh,school,0.00219846064619535
18,HighIncNoVehSenior,school,0.015143854559827
18,LowIncNoVehSenior,work,4.03053662062446e-05
19,HighIncVeh,home,0.11094115709271
19,HighIncVeh,school,0.00405742912347651
19,HighIncVeh,leisure,0.072801775273872
19,LowIncVeh,leisure,0.0591275106786804
19,LowIncVeh,home,0.0951273654458087
19,LowIncNoVeh,leisure,0.0527441786049371
19,LowIncVeh,other,0.00908154730069143
19,HighIncVehSenior,home,0.0756287496761014
19,HighIncVehSenior,other,0.00626181290505558
19,HighIncVehSenior,leisure,0.0483236486581615
19,LowIncVehSenior,school,0.00407178094206896
19,HighIncVeh,other,0.00989948354317435
19,HighIncVeh,medical,0.000385230772781442
19,LowIncVehSenior,home,0.0744693606375294
19,LowIncVeh,work,0.00385428609120867
19,HighIncVeh,work,0.00244721427231165
19,LowIncNoVehSenior,school,0.00926949111553838
19,LowIncVehSenior,leisure,0.034535834595104
19,LowIncVehSenior,work,0.00075275726352258
19,LowIncNoVeh,school,0.00364282554493823
19,LowIncVeh,school,0.00324452048154219
19,HighIncNoVeh,leisure,0.120015718174569
19,LowIncVehSenior,other,0.00629195630135976
19,HighIncNoVehSenior,leisure,0.057198313536651
19,HighIncVehSenior,school,0.00180859278469433
19,LowIncNoVeh,home,0.0856272086659478
19,LowIncNoVehSenior,leisure,0.0314403333291309
19,LowIncNoVehSenior,home,0.0654073425549194
19,HighIncNoVeh,home,0.0922064134768413
19,LowIncVeh,medical,0.000134851578731182
19,HighIncVehSenior,work,0.00261025483536356
19,HighIncNoVehSenior,home,0.0899904372982869
19,LowIncVehSenior,medical,0.000376963292958189
19,HighIncNoVeh,work,0.00337968825651111
19,LowIncNoVeh,work,0.000705368317634697
19,HighIncNoVeh,other,0.00269443622411935
19,LowIncNoVeh,other,0.00173044289883988
19,HighIncVehSenior,medical,0.000180965149382601
19,LowIncNoVeh,medical,0.000129254591391672
19,LowIncNoVehSenior,other,0.00744366616723119
19,LowIncNoVehSenior,medical,6.00469836229818e-05
20,HighIncVeh,home,0.0952789475956366
20,HighIncVeh,leisure,0.0381865808071631
20,LowIncVeh,leisure,0.0344910595825445
20,HighIncVeh,other,0.00668675001923993
20,HighIncVehSenior,leisure,0.0217960358108564
20,HighIncVehSenior,home,0.0816437764366211
20,LowIncVeh,home,0.0868463082185845
20,LowIncVehSenior,other,0.00478458260089881
20,LowIncVehSenior,home,0.0528014333845916
20,LowIncVeh,work,0.00476019276463689
20,LowIncVehSenior,medical,2.46306589406188e-05
20,LowIncNoVeh,home,0.0725990800573357
20,LowIncVeh,other,0.00669707347861314
20,HighIncVehSenior,other,0.00480332622727624
20,LowIncVehSenior,leisure,0.0206545531722432
20,LowIncVehSenior,school,2.73500996354523e-05
20,HighIncVehSenior,school,0.000826845283683831
20,HighIncNoVeh,home,0.106711793312385
20,LowIncVeh,school,0.000975410078358974
20,LowIncNoVeh,leisure,0.0338968565582083
20,HighIncVehSenior,work,0.000508437779504173
20,LowIncNoVehSenior,home,0.0192189203633147
20,HighIncVeh,school,0.000774364481288184
20,HighIncVeh,work,0.00189643571440606
20,HighIncNoVeh,work,0.00155187726659423
20,HighIncNoVehSenior,home,0.0697694947455648
20,HighIncNoVeh,leisure,0.0670176844669518
20,HighIncVeh,medical,9.38103734197125e-05
20,HighIncNoVehSenior,leisure,0.0332078032916791
20,LowIncVeh,medical,0.000374555589956047
20,HighIncNoVeh,other,0.00474639637616085
20,LowIncNoVehSenior,leisure,0.00526220050571214
20,LowIncNoVeh,school,0.000334022827146889
20,LowIncNoVeh,other,0.000556246037230647
20,LowIncVehSenior,work,0.000250082955663437
20,HighIncVehSenior,medical,4.38655241357469e-05
20,LowIncNoVehSenior,other,0.000509204217334221
20,LowIncNoVeh,work,0.000942219435967961
20,LowIncNoVeh,medical,3.32687254424384e-05
21,HighIncVeh,home,0.0664044803949844
21,HighIncVehSenior,home,0.0460088426452821
21,LowIncVeh,home,0.0609038621531483
21,HighIncVeh,leisure,0.0179722540279323
21,LowIncVeh,leisure,0.0227936235650723
21,HighIncVeh,work,0.00208057102574416
21,LowIncNoVeh,leisure,0.026946983308711
21,HighIncVeh,other,0.00411701265741703
21,LowIncVehSenior,home,0.0381187221885548
21,LowIncVeh,other,0.00688693028110091
21,HighIncNoVeh,home,0.0904556027170451
21,LowIncVehSenior,work,0.0011846044807463
21,HighIncNoVeh,work,0.00168873665828198
21,HighIncVehSenior,leisure,0.00558841739251993
21,LowIncNoVeh,home,0.0510488074398204
21,LowIncVeh,work,0.00445633147900473
21,LowIncVehSenior,leisure,0.00850861123180266
21,HighIncVehSenior,other,0.00416406981027484
21,HighIncNoVeh,leisure,0.0489101093958357
21,LowIncVeh,school,0.000581306301716851
21,HighIncVeh,school,0.000257415003473317
21,HighIncVehSenior,work,0.000595400044057667
21,LowIncVehSenior,other,0.00430211286224876
21,LowIncNoVehSenior,home,0.0422589529675393
21,LowIncNoVehSenior,leisure,0.0141931606472927
21,HighIncVehSenior,school,0.00119965474207259
21,LowIncVehSenior,school,0.00108460680126791
21,LowIncNoVeh,work,0.000570886626520602
21,HighIncNoVeh,other,0.00140334521261503
21,LowIncNoVeh,other,0.00154070435147507
21,LowIncNoVehSenior,other,0.00272734794547604
21,HighIncVeh,medical,3.44706708922852e-05
21,HighIncVehSenior,medical,9.29606474240098e-06
21,HighIncNoVehSenior,home,0.0115879647762253
21,LowIncNoVeh,school,0.000285133902573099
21,LowIncVeh,medical,0.000130024941555208
22,HighIncVeh,home,0.0395592832743128
22,LowIncVeh,home,0.0435208061801416
22,HighIncVeh,leisure,0.0077861522089135
22,LowIncVehSenior,home,0.0216593835414167
22,HighIncVehSenior,other,0.00133553684685716
22,HighIncVehSenior,home,0.0269094661334771
22,HighIncVeh,work,0.00204492463681915
22,LowIncVeh,leisure,0.0130890167307636
22,HighIncVeh,other,0.0027590468809695
22,LowIncVeh,work,0.003262231163855
22,HighIncVehSenior,leisure,0.00444879991571609
22,LowIncVehSenior,leisure,0.00386797340044085
22,LowIncNoVeh,home,0.0369388440428895
22,HighIncVeh,school,0.000278197372154092
22,LowIncVeh,school,0.000486218322617962
22,LowIncNoVeh,leisure,0.0106301247839081
22,HighIncVehSenior,work,0.00111649926293861
22,LowIncNoVeh,other,0.000606357129073421
22,LowIncVeh,other,0.00323142027681354
22,HighIncNoVeh,home,0.0609386480842245
22,LowIncVehSenior,other,0.00141941149411215
22,LowIncNoVehSenior,leisure,0.00921897135115284
22,LowIncNoVehSenior,home,0.0249425897969808
22,HighIncNoVehSenior,home,0.0168389789938246
22,LowIncVeh,medical,0.00025166548208024
22,HighIncNoVeh,other,0.00148731729937679
22,LowIncNoVeh,work,0.00241072497745153
22,HighIncNoVeh,leisure,0.0257473660804605
22,LowIncVehSenior,work,0.000111339100349831
22,HighIncVehSenior,medical,3.7810059661568e-05
22,HighIncNoVehSenior,leisure,0.00624170954448058
22,HighIncNoVeh,work,0.00143912109344811
22,HighIncVehSenior,school,9.41418108995728e-06
22,LowIncVehSenior,school,2.69168099014411e-06
22,LowIncNoVehSenior,work,0.000296488601744166
23,LowIncVeh,home,0.032210995834875
23,HighIncVeh,home,0.023213107315239
23,HighIncVehSenior,home,0.00931722734264785
23,HighIncVeh,leisure,0.00366040109025309
23,HighIncVeh,work,0.00103149322282579
23,HighIncVeh,school,2.50599217624534e-05
23,LowIncVeh,leisure,0.00358191799019532
23,HighIncVehSenior,leisure,0.00100612860588203
23,LowIncVehSenior,leisure,0.00116176041388449
23,LowIncVehSenior,home,0.00863844556745746
23,HighIncVeh,other,0.00113307737024623
23,HighIncNoVeh,home,0.0473246256022194
23,LowIncVeh,other,0.00180801319044233
23,LowIncNoVeh,home,0.025813472730073
23,LowIncVeh,work,0.00108981172633932
23,LowIncNoVeh,leisure,0.00663844045635812
23,HighIncVehSenior,other,0.00024239200640092
23,LowIncVehSenior,other,0.00101897140404038
23,HighIncVehSenior,work,5.53092797070535e-05
23,LowIncNoVehSenior,other,0.000368800046102761
23,LowIncNoVehSenior,leisure,0.00466138623795744
23,LowIncNoVeh,other,0.00274731608272668
23,HighIncNoVeh,leisure,0.0193549109060405
23,LowIncNoVeh,work,0.000812900325190047
23,LowIncVeh,school,7.10506346986203e-05
23,LowIncVeh,medical,5.41293229672919e-05
23,LowIncNoVehSenior,home,0.0106875670964035
23,HighIncVeh,medical,4.43922499906082e-06
23,HighIncVehSenior,school,1.75693354621248e-06
23,LowIncVehSenior,work,0.00044399713881874
23,LowIncNoVeh,school,0.000307649119005004
23,HighIncNoVehSenior,home,0.0083352833889438
23,LowIncNoVehSenior,school,0.000113788669626587
23,HighIncNoVeh,other,0.00016604743257066
