HomeMicrotypeID,TimePeriodID,PopulationGroupTypeID,TripPurposeID,OriginMicrotypeID,DestinationMicrotypeID,Portion
2,13,LowIncVehSenior,other,2,3,1.0
2,10,LowIncVehSenior,leisure,5,3,0.0341770920097588
2,9,LowIncVehSenior,leisure,5,5,0.0294755850523106
2,15,LowIncVeh,leisure,5,5,0.0075110845298483
2,16,HighIncVeh,other,3,2,0.317000349250462
2,12,LowIncVehSenior,leisure,3,2,0.063653853833636
2,14,LowIncVehSenior,other,3,3,1.0
2,10,LowIncVehSenior,leisure,5,5,0.0170885460048794
2,9,HighIncVehSenior,medical,2,3,0.509826099917768
2,12,HighIncVehSenior,medical,3,3,0.44120669507626
2,5,LowIncVeh,home,3,2,0.361785219622978
2,9,LowIncVehSenior,leisure,2,5,0.253064614883305
2,10,LowIncVehSenior,school,2,3,1.0
2,21,HighIncVeh,leisure,2,3,0.264820166543599
2,17,LowIncVeh,work,2,3,1.0
2,15,HighIncVeh,home,2,2,0.588895498059743
2,11,LowIncVehSenior,other,3,3,0.401113682109416
2,15,LowIncVehSenior,home,5,2,0.579182884435661
2,14,LowIncVeh,work,5,2,0.0881308208721691
2,14,LowIncVeh,leisure,3,3,0.103538117741341
2,17,LowIncVeh,leisure,2,3,0.0366804038857192
2,16,LowIncVeh,leisure,3,2,0.1034026184655
2,5,LowIncVeh,work,2,3,0.723681500670912
2,18,LowIncVeh,home,3,2,0.17692024755238
2,14,LowIncVehSenior,leisure,3,5,0.0661845006028912
2,17,LowIncVehSenior,leisure,2,3,0.18466780759152
2,6,HighIncVeh,other,2,3,0.543525245568157
2,8,HighIncVeh,work,2,2,0.581363038985938
2,7,HighIncVeh,leisure,3,5,0.0592193574042945
2,5,HighIncVeh,home,3,2,1.0
2,13,LowIncVehSenior,leisure,2,3,0.0968127981715422
2,18,LowIncVeh,home,5,2,0.290487671018013
2,18,LowIncVehSenior,home,3,2,0.234330254082376
2,16,LowIncVeh,leisure,3,3,0.0321228038143293
2,9,LowIncVeh,leisure,2,2,0.515012093794971
2,14,LowIncVehSenior,home,2,2,0.801202827991669
2,9,LowIncVeh,leisure,2,5,0.236334160218275
2,11,HighIncVehSenior,leisure,2,3,0.107215163177114
2,12,HighIncVehSenior,home,3,2,0.329832256933162
2,11,HighIncVehSenior,home,2,2,0.6416789318524
2,6,HighIncVeh,leisure,2,3,0.676982442743444
2,7,HighIncVeh,leisure,3,3,0.181323858269539
2,10,LowIncVeh,school,2,3,0.289137214653346
2,22,HighIncVeh,leisure,2,2,1.0
2,15,LowIncNoVeh,home,2,2,0.41930855645402
2,13,LowIncNoVeh,leisure,2,2,0.314330291502878
2,17,LowIncNoVeh,home,2,2,1.0
2,17,LowIncNoVeh,leisure,2,2,1.0
2,19,HighIncVehSenior,leisure,2,2,0.693452122538846
2,9,HighIncVeh,school,2,2,0.418317691705617
2,8,HighIncVeh,leisure,3,3,0.152447292533189
2,12,LowIncVeh,leisure,5,3,0.0924687028131264
2,13,LowIncVeh,leisure,3,2,0.0965111144264564
2,7,LowIncVehSenior,leisure,2,2,1.0
2,13,LowIncVehSenior,leisure,3,2,0.233697497924651
2,10,LowIncVeh,leisure,3,2,0.117943870344482
